,CPI,Unemployment,GDP,Interest_Rate
MSA,0.5371748649631756,15.192860870309694,-0.001972709160581232,5.74274743060455
MSB,-0.2831663313669074,82.50628602918118,-0.0018495865740817408,25.636088464218727
MSI,0.3970732334955102,-5.468946210624712,-0.0008645257908410642,-1.4531332564102042
MTB,-0.17586921979757694,30.537735774663766,-0.0004667386889245506,9.320263887349702
MTR,0.6972900403248324,-38.381834785052376,-0.0007307859352110313,-11.094127737871746
MTRN,-0.32324307597377827,142.863210909747,-0.003687508360457059,44.99535581604059
MTZ,-0.20707770487732788,10.795505093195153,0.000238689339505882,3.086165390530189
MUR,0.8986063131903879,-40.44802955341007,-0.0012231896620988891,-11.484552536817768
MUX,1.4416062126279,-347.972625591191,0.006909489077827402,-110.19405048873355
MXF,0.07002855760051438,41.65780761293346,-0.0015282078094003282,13.206837706423448
MYE,0.16741610408197774,10.626056860586722,-0.0008058053223347628,3.546623916889316
NBR,0.556947773962387,-36.32696043868455,-0.0003148642302832627,-11.047036522083383
NC,0.04919024581095433,33.9127339528895,-0.0011968316008292845,10.680410054262678
NEE,0.1386667577126487,25.258585230154523,-0.0012236157485574495,8.294932847519252
NEM,0.31208277050652483,-28.736275777332,6.172709988305769e-05,-8.745370388421735
NEU,-0.4428534175335568,160.15779977626215,-0.00371799274344653,49.84605801983855
NFG,0.27310754530682296,21.346582275407997,-0.0014036767176435205,7.109197070774072
NI,-0.03553290294904958,40.43819071567583,-0.0011467570078949052,12.66464712600301
NJR,-0.18541203678121632,15.552273259639717,8.903229884893449e-06,4.716592913266835
NKE,0.27375960649262837,12.565631479797764,-0.0011456462584558125,4.428275312003841
NL,0.04185119525418746,-17.304404356466485,0.00041562721912313805,-5.263986320972753
NNN,0.09131816717869398,20.50271549456908,-0.000890878912144899,6.605784972431277
NOC,0.3075411130057093,10.896451378340279,-0.001199621386431815,3.8881648900597012
NPK,-0.5202310261675047,37.50647668958184,0.00030124420536736807,11.075420472514002
NRT,-0.12951227960793188,55.850568487987395,-0.0014123350869752471,17.452685912055404
NSC,0.023669758912576812,0.4834032665190251,-8.637932775040769e-05,0.1306373596423983
NUE,-0.20323329914589075,58.70972449697561,-0.0013698333621476877,18.40630935085141
NVO,0.25347768893645406,38.00729751120617,-0.0019406418783987078,12.588624106840825
NVRI,0.7985115355836641,-11.112756237903056,-0.0018953736736406768,-2.251029855281436
NWN,0.001278658414334771,23.76206354701737,-0.000781949004647231,7.6123899578821925
